Date,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,2024/11/22,
736.00,0.07,0.05,0.04,-0.02,-0.01,-0.04,-0.02,-0.01,-0.07,-0.03,-0.03,0.00,0.03,-0.02,0.04,-0.06,0.05,0.02,0.02,-0.11,-0.02,0.01,0.06,-0.11,0.02,-0.08,0.02,0.01,-0.03,0.03,-0.03,-0.04,-0.02,0.10,0.05,-0.02,-0.06,0.09,-0.10,-0.09,-0.03,-0.06,0.06,-0.11,0.00,0.10,0.04,-0.13,0.04,-0.03,-0.04,0.06,0.06,-0.04,-0.05,-0.07,0.03,0.08,-0.02,0.04,
737.00,0.07,0.07,0.04,-0.07,-0.01,0.02,0.01,-0.03,-0.01,0.01,0.03,0.11,-0.00,0.02,0.02,-0.04,0.04,-0.04,0.03,-0.06,-0.01,-0.01,0.04,-0.07,0.06,-0.10,0.02,0.01,-0.08,0.03,-0.04,-0.07,-0.03,0.14,0.02,-0.04,-0.04,0.10,-0.07,-0.03,0.06,-0.00,0.01,-0.12,-0.01,0.09,0.06,-0.11,0.09,-0.01,-0.01,0.06,0.07,-0.05,-0.08,-0.02,-0.00,0.12,-0.06,0.08,
738.00,0.04,0.05,0.01,-0.13,-0.04,0.10,-0.03,-0.06,-0.01,0.02,0.06,0.15,-0.01,-0.01,-0.04,-0.03,0.03,-0.02,0.03,-0.02,-0.02,-0.04,0.00,-0.07,0.04,-0.11,0.03,-0.01,-0.10,-0.02,-0.05,-0.02,-0.04,0.19,-0.01,-0.04,0.03,0.12,-0.08,-0.01,0.10,0.00,-0.00,-0.03,0.03,0.11,0.07,-0.03,0.07,0.01,0.03,0.02,0.01,-0.03,-0.10,-0.02,0.01,0.10,-0.02,0.05,
739.00,0.04,0.05,-0.02,-0.11,-0.03,0.06,-0.05,-0.11,0.04,0.05,0.12,0.16,-0.02,0.00,0.01,-0.02,0.00,-0.04,0.01,0.04,-0.02,-0.07,0.00,-0.03,0.01,-0.14,0.04,-0.01,-0.09,-0.05,-0.04,-0.01,-0.02,0.14,-0.05,-0.01,0.09,0.04,-0.05,-0.00,0.06,-0.01,-0.05,-0.02,-0.01,0.09,0.05,-0.05,0.05,-0.02,0.00,0.05,0.02,-0.04,-0.10,-0.03,-0.03,0.10,0.05,0.08,
740.00,0.05,0.02,-0.04,-0.09,-0.01,0.07,-0.01,-0.11,0.09,0.05,0.06,0.14,-0.00,-0.04,0.00,-0.02,0.01,-0.07,0.03,0.08,-0.03,-0.07,-0.03,-0.04,-0.04,-0.13,0.01,-0.02,0.01,-0.02,-0.10,-0.04,-0.03,0.12,-0.05,0.04,0.07,0.06,-0.04,0.03,0.08,0.11,-0.13,0.03,0.04,0.04,0.07,-0.07,0.05,-0.01,0.01,-0.04,-0.01,-0.02,-0.02,-0.01,-0.01,0.08,0.10,0.12,
741.00,0.09,0.03,-0.04,-0.08,-0.03,0.00,-0.01,-0.09,0.12,0.09,0.06,0.10,-0.00,0.00,-0.07,-0.04,-0.01,-0.08,0.02,0.08,-0.05,-0.05,-0.03,-0.06,-0.06,-0.04,-0.00,0.03,-0.04,-0.04,-0.01,-0.06,0.04,0.07,-0.04,0.00,0.05,0.01,-0.01,0.08,0.06,0.13,-0.18,0.03,0.03,0.05,0.11,-0.07,0.09,-0.01,-0.04,-0.02,0.01,-0.00,-0.02,-0.00,-0.04,0.05,0.09,0.12,
742.00,0.01,0.01,0.01,-0.04,-0.06,0.01,-0.02,-0.06,0.12,0.10,0.04,0.07,0.03,-0.05,-0.08,-0.03,-0.01,-0.06,0.05,0.11,-0.01,-0.01,0.01,-0.09,-0.00,-0.05,0.04,0.12,-0.07,-0.07,0.03,-0.07,0.00,0.01,-0.06,0.01,0.04,-0.06,0.01,0.06,0.03,0.22,-0.22,0.01,-0.06,0.06,0.08,-0.00,0.04,0.04,-0.05,-0.03,-0.01,-0.00,-0.01,-0.09,-0.01,-0.02,0.04,0.03,
743.00,0.01,0.01,0.01,-0.01,0.03,-0.01,0.02,-0.06,0.06,0.14,-0.01,0.06,0.08,-0.02,-0.10,-0.03,0.04,0.00,0.04,0.13,-0.02,0.06,0.01,-0.09,-0.01,-0.05,0.06,0.16,-0.12,-0.12,0.03,-0.09,-0.04,-0.05,0.02,0.02,0.00,-0.10,0.04,0.01,0.01,0.20,-0.22,0.08,-0.15,-0.00,0.02,-0.01,0.04,0.05,-0.09,0.00,-0.02,-0.01,0.01,-0.11,0.00,-0.05,0.07,0.02,
744.00,0.08,0.07,0.01,-0.07,0.11,-0.01,0.00,-0.01,0.00,0.09,0.01,0.09,0.00,0.03,-0.07,-0.04,0.08,0.03,0.11,0.13,-0.03,0.05,0.01,-0.09,-0.01,-0.07,0.07,0.16,-0.09,-0.08,0.01,0.01,-0.05,-0.03,0.00,0.07,-0.03,-0.11,0.08,0.03,0.01,0.13,-0.16,0.07,-0.21,0.03,-0.01,0.07,0.07,0.03,-0.08,-0.05,0.03,-0.07,0.04,-0.08,0.07,-0.08,0.01,-0.03,
745.00,0.09,0.05,0.05,-0.06,0.07,-0.05,-0.07,-0.01,-0.01,0.07,0.04,0.08,0.05,0.09,-0.01,-0.05,0.10,-0.00,0.10,0.09,-0.03,0.07,0.01,-0.04,0.01,-0.04,0.09,0.13,-0.13,-0.08,0.02,0.01,-0.06,0.01,0.06,0.05,-0.04,-0.10,0.07,0.02,-0.04,0.05,-0.11,0.07,-0.17,0.01,0.01,0.07,0.08,-0.02,0.03,-0.06,0.04,-0.12,-0.07,-0.08,0.04,-0.12,-0.00,-0.10,
746.00,0.15,0.01,0.02,-0.07,0.13,-0.04,-0.03,-0.03,0.00,-0.02,0.09,0.08,0.10,0.09,0.02,-0.08,0.10,-0.01,0.02,0.12,0.00,0.05,-0.09,-0.01,-0.01,-0.01,0.04,0.10,-0.04,-0.08,0.00,0.04,-0.04,0.01,0.14,0.08,-0.04,-0.08,0.04,-0.06,-0.04,-0.01,-0.04,0.08,-0.18,0.01,-0.01,0.03,0.03,-0.08,0.01,-0.04,0.02,-0.14,-0.07,-0.01,0.01,-0.19,0.02,-0.15,
747.00,0.13,0.02,0.01,-0.04,0.10,-0.02,-0.08,-0.06,-0.07,0.01,0.08,0.07,0.10,0.04,0.03,-0.14,0.11,0.00,0.04,0.07,0.01,0.01,-0.05,-0.06,-0.02,0.02,-0.04,0.03,0.01,-0.06,0.00,0.04,-0.07,-0.04,0.15,0.05,-0.06,-0.10,0.02,-0.05,-0.04,-0.08,0.01,0.05,-0.13,-0.00,0.02,0.06,0.03,-0.08,0.02,-0.02,0.06,-0.12,-0.06,0.07,-0.00,-0.18,0.06,-0.12,
748.00,0.12,0.09,-0.07,0.09,0.01,-0.03,-0.10,-0.06,0.01,0.01,0.09,0.00,0.04,0.03,0.06,-0.19,0.06,-0.08,0.00,0.01,-0.03,-0.01,-0.03,-0.01,-0.02,0.00,-0.05,-0.01,-0.01,0.01,-0.06,0.03,-0.02,-0.05,0.11,-0.03,-0.10,-0.08,0.03,-0.06,-0.07,-0.08,-0.02,0.00,-0.05,0.01,-0.01,0.08,0.01,-0.05,0.03,-0.07,0.08,-0.10,-0.02,0.05,-0.03,-0.16,0.08,-0.09,
749.00,0.13,0.09,-0.09,0.15,0.01,-0.06,-0.07,-0.09,0.04,0.02,0.06,-0.03,-0.00,-0.02,0.07,-0.12,0.03,-0.10,-0.05,-0.05,-0.03,0.04,-0.00,0.03,-0.01,0.03,-0.03,-0.03,0.01,-0.06,-0.03,-0.02,-0.01,-0.14,0.08,-0.07,-0.09,-0.08,0.06,-0.13,-0.04,-0.12,0.04,0.04,0.07,0.01,0.02,0.07,0.08,-0.07,0.03,-0.06,0.06,-0.07,-0.06,0.06,-0.01,-0.13,0.09,-0.06,
750.00,0.15,0.13,-0.07,0.18,0.04,-0.09,0.00,-0.07,-0.02,0.10,-0.01,-0.10,-0.04,-0.05,0.08,-0.11,0.05,-0.07,-0.07,-0.04,0.02,-0.01,-0.03,0.01,0.06,0.04,-0.04,-0.04,0.01,-0.08,-0.01,0.04,0.01,-0.13,0.00,-0.07,-0.09,0.02,0.04,-0.06,-0.00,-0.09,0.01,-0.00,0.05,0.00,-0.01,0.01,0.13,-0.02,0.00,-0.08,0.09,-0.11,-0.03,0.00,-0.03,-0.02,0.09,0.05,
751.00,0.11,0.10,-0.08,0.19,0.02,-0.06,0.07,-0.06,-0.02,0.13,-0.01,-0.07,-0.05,-0.09,0.13,-0.07,0.01,-0.10,-0.06,-0.03,0.01,0.04,0.06,0.04,0.08,0.00,0.02,-0.02,0.00,-0.00,-0.02,0.02,0.02,-0.09,-0.13,-0.07,-0.06,0.05,0.11,-0.04,0.02,-0.08,-0.02,-0.01,0.08,-0.01,0.00,-0.01,0.15,0.02,-0.04,-0.07,0.07,-0.10,-0.01,-0.05,-0.09,0.05,0.08,0.04,
752.00,0.10,0.06,-0.02,0.12,0.01,-0.10,0.06,-0.03,-0.03,0.08,-0.12,-0.07,-0.06,-0.07,0.15,-0.10,-0.01,-0.00,-0.12,-0.01,0.04,0.09,0.04,0.04,0.12,-0.03,0.01,0.01,0.04,-0.02,-0.10,0.01,-0.01,-0.12,-0.15,-0.07,0.02,0.06,0.12,-0.01,-0.01,-0.01,-0.01,0.00,0.10,0.00,0.05,-0.04,0.13,0.02,-0.05,-0.14,0.09,-0.13,0.03,-0.12,-0.13,0.10,0.03,0.05,
753.00,0.05,0.03,-0.04,0.06,0.07,-0.05,0.14,-0.06,-0.06,0.08,-0.13,-0.03,0.01,-0.06,0.20,-0.12,0.05,0.08,-0.15,-0.01,0.02,0.00,0.03,0.02,0.22,-0.11,0.02,0.02,0.09,-0.04,-0.10,0.03,-0.02,-0.05,-0.15,0.02,0.12,0.03,0.06,0.00,0.02,0.00,-0.04,0.03,0.12,0.02,0.02,-0.06,0.18,-0.04,-0.09,-0.07,0.05,-0.14,0.05,-0.09,-0.09,0.18,0.04,0.02,
754.00,-0.02,-0.06,-0.06,0.06,0.07,0.03,0.04,-0.08,-0.06,0.09,-0.18,-0.05,-0.01,-0.06,0.14,-0.11,0.06,0.06,-0.15,-0.01,0.00,-0.06,0.00,0.03,0.21,-0.11,0.01,0.03,0.12,-0.04,-0.18,0.08,0.05,-0.02,-0.13,0.06,0.10,0.05,0.03,-0.02,0.00,0.01,-0.09,-0.01,0.09,0.03,0.04,-0.09,0.15,-0.04,-0.09,-0.03,0.03,-0.06,0.11,-0.07,-0.05,0.15,0.03,0.05,
755.00,-0.03,-0.07,0.00,0.06,0.01,-0.02,0.01,-0.19,-0.06,0.03,-0.08,-0.02,-0.04,0.00,0.18,-0.09,0.06,0.04,-0.04,0.08,-0.02,-0.07,0.00,0.06,0.13,-0.07,0.01,0.10,0.11,-0.06,-0.13,0.05,0.05,-0.02,-0.11,0.06,0.09,0.03,0.05,-0.02,0.02,-0.01,-0.09,-0.01,0.09,0.03,0.02,-0.08,0.13,-0.00,-0.14,0.00,0.04,-0.03,0.14,0.01,-0.06,0.12,-0.05,0.08,
756.00,-0.03,-0.07,0.08,-0.04,-0.04,0.06,0.00,-0.24,0.01,0.02,-0.14,-0.03,-0.01,0.02,0.08,-0.13,0.08,0.04,0.03,0.06,-0.01,-0.07,-0.01,0.04,0.11,-0.03,0.05,0.04,0.05,-0.06,-0.07,0.01,0.04,-0.00,-0.10,0.05,0.08,-0.02,0.05,-0.05,-0.01,0.05,-0.04,-0.01,0.06,-0.06,0.02,-0.02,0.08,0.01,-0.14,-0.01,0.03,0.05,0.12,0.00,-0.03,0.11,-0.03,0.07,
757.00,-0.05,-0.06,0.07,0.01,-0.04,0.09,-0.00,-0.19,0.01,-0.03,-0.02,-0.02,0.03,0.03,-0.01,-0.05,0.13,-0.00,0.12,0.08,-0.05,-0.06,-0.01,0.05,0.02,0.03,0.10,0.11,0.08,-0.03,0.02,-0.00,0.09,-0.00,-0.05,0.12,0.05,-0.04,0.03,-0.05,-0.03,-0.01,0.02,0.00,0.01,-0.07,-0.02,-0.02,0.05,-0.02,-0.13,0.00,0.03,0.03,0.07,-0.01,0.06,0.04,0.08,0.08,
758.00,0.03,-0.03,0.06,0.01,-0.04,0.06,-0.05,-0.18,0.02,-0.06,0.03,-0.06,0.02,0.01,-0.06,-0.03,0.05,-0.04,0.23,0.09,-0.00,-0.06,0.03,0.05,-0.06,0.04,0.12,0.14,0.14,-0.02,0.03,-0.01,0.06,-0.03,-0.02,0.03,0.02,0.01,-0.03,-0.02,-0.08,0.01,0.03,-0.03,-0.08,-0.08,-0.08,-0.06,0.03,-0.05,-0.17,-0.06,0.06,0.03,0.08,0.03,0.03,-0.03,0.12,0.12,
759.00,0.05,-0.02,0.10,0.03,-0.03,0.02,0.05,-0.15,0.06,-0.06,0.07,-0.05,-0.02,0.02,-0.03,-0.02,0.03,-0.07,0.18,0.05,0.04,-0.02,-0.04,0.03,-0.08,0.09,0.17,0.07,0.07,0.03,0.08,-0.01,0.13,0.01,0.03,-0.01,-0.01,-0.02,-0.09,-0.01,-0.16,0.04,0.07,-0.00,-0.05,-0.08,-0.07,-0.09,-0.04,-0.05,-0.12,-0.05,0.08,0.07,0.05,0.07,0.01,-0.01,0.14,0.09,
760.00,0.06,-0.02,0.04,0.05,-0.07,0.00,0.01,-0.04,0.09,-0.05,0.06,-0.01,0.02,-0.08,-0.07,-0.02,0.00,-0.07,0.12,-0.02,0.05,0.03,0.02,-0.02,-0.02,0.06,0.16,0.05,0.14,0.04,0.09,-0.06,0.10,0.02,0.07,0.02,-0.04,-0.03,-0.07,0.02,-0.16,0.01,0.13,-0.06,-0.05,-0.08,-0.10,-0.02,-0.07,-0.04,-0.07,0.03,0.08,0.02,0.03,0.04,0.05,0.03,0.16,0.01,
761.00,0.01,0.01,0.01,0.12,-0.08,-0.09,-0.05,0.01,0.07,-0.01,0.10,-0.01,-0.02,-0.15,-0.05,0.04,-0.00,-0.07,0.05,-0.08,0.10,0.03,0.01,0.01,0.02,0.02,0.11,0.07,0.14,0.03,-0.00,-0.02,0.05,-0.06,0.12,0.02,0.03,0.00,-0.12,0.03,-0.13,-0.07,0.06,-0.06,-0.06,-0.06,-0.10,0.00,-0.08,0.00,0.00,0.02,0.08,0.01,-0.01,0.01,0.05,0.09,0.16,-0.08,
762.00,0.02,0.08,-0.13,0.07,-0.08,-0.10,-0.03,0.02,0.01,-0.02,0.09,0.00,-0.07,-0.19,-0.06,-0.01,-0.06,-0.12,-0.06,-0.12,0.15,-0.01,0.02,-0.02,0.02,-0.00,0.02,0.03,0.15,-0.02,-0.04,-0.02,0.11,-0.10,0.07,0.00,0.03,-0.04,-0.06,0.02,-0.08,-0.18,0.00,-0.03,-0.01,-0.04,-0.10,0.03,-0.05,0.05,-0.02,-0.02,0.07,0.01,0.04,-0.02,0.06,0.13,0.13,-0.07,
763.00,-0.03,0.09,-0.14,0.11,-0.03,-0.15,-0.09,0.02,-0.03,0.04,0.08,0.03,-0.06,-0.12,0.03,0.02,-0.09,-0.12,-0.03,-0.11,0.20,-0.05,-0.02,0.05,-0.03,-0.05,0.01,-0.03,0.04,-0.02,0.03,0.05,0.15,-0.14,-0.04,-0.02,-0.00,-0.03,0.02,0.02,-0.03,-0.23,0.01,-0.00,0.10,0.02,-0.05,0.06,-0.04,0.09,0.05,-0.03,0.06,-0.03,0.01,-0.02,0.06,0.09,0.05,-0.06,
764.00,-0.07,0.05,-0.19,0.06,-0.00,-0.14,-0.08,0.02,-0.08,0.02,0.12,0.03,-0.01,-0.01,0.02,-0.01,-0.04,-0.06,-0.04,-0.01,0.16,-0.02,-0.04,0.06,-0.03,-0.05,-0.05,-0.03,0.00,0.00,-0.04,0.10,0.18,-0.16,-0.05,0.01,-0.03,-0.02,0.07,0.13,0.06,-0.22,-0.05,-0.03,0.21,0.04,-0.05,0.13,0.04,0.13,0.06,-0.01,-0.02,-0.08,-0.02,-0.05,0.07,0.07,0.03,-0.11,
765.00,-0.08,0.01,-0.18,0.03,0.05,-0.14,-0.02,0.01,-0.13,0.05,0.05,0.03,0.00,-0.00,-0.03,-0.06,0.01,-0.10,0.01,0.05,0.14,-0.03,-0.07,0.08,0.02,-0.08,-0.11,-0.08,-0.06,0.08,0.02,0.13,0.21,-0.17,-0.13,-0.02,0.03,0.01,0.14,0.15,0.14,-0.16,-0.05,-0.09,0.24,0.10,0.02,0.09,0.04,0.19,0.00,-0.08,-0.08,-0.02,-0.06,-0.02,-0.01,0.10,-0.07,-0.11,
766.00,-0.14,-0.01,-0.11,0.04,0.10,-0.05,0.04,-0.10,-0.15,0.12,0.02,0.01,-0.02,0.03,-0.03,-0.10,0.01,-0.08,0.01,0.10,0.14,-0.07,-0.04,0.03,-0.05,-0.10,-0.07,-0.04,-0.07,0.00,0.07,0.14,0.15,-0.14,-0.12,-0.04,0.00,0.06,0.10,0.14,0.14,-0.10,-0.05,-0.11,0.21,0.11,0.06,0.05,0.04,0.20,-0.04,-0.10,-0.06,0.02,-0.03,-0.02,-0.02,0.05,-0.12,-0.05,
767.00,-0.14,0.01,-0.12,0.09,0.17,0.00,0.03,-0.14,-0.08,0.15,0.02,-0.03,0.03,0.04,-0.09,-0.02,0.01,-0.01,0.05,0.08,0.12,-0.06,-0.05,-0.00,-0.04,-0.06,-0.03,-0.06,-0.11,0.03,-0.04,0.15,0.03,-0.09,-0.08,-0.08,-0.06,0.09,0.05,0.11,0.11,-0.02,-0.03,-0.16,0.19,0.12,0.08,0.05,-0.03,0.14,0.00,-0.11,-0.06,0.00,-0.08,0.06,-0.03,0.02,-0.08,-0.09,
768.00,-0.14,0.04,-0.07,0.08,0.11,-0.01,0.05,-0.12,-0.03,0.16,0.09,-0.12,0.00,0.01,-0.09,-0.02,0.05,-0.03,0.05,0.05,0.06,-0.05,0.02,0.01,-0.05,-0.06,-0.11,-0.03,-0.09,0.08,-0.08,0.12,-0.02,-0.03,0.00,-0.03,-0.05,0.13,0.02,0.07,0.07,0.01,0.02,-0.19,0.15,0.06,0.05,0.01,-0.02,0.07,0.07,-0.12,-0.01,0.02,-0.08,0.02,0.04,0.09,-0.02,-0.05,
769.00,-0.14,0.08,0.01,0.03,0.09,0.04,0.11,-0.15,0.00,0.15,0.10,-0.05,0.04,0.00,-0.10,-0.01,0.04,-0.01,0.09,0.05,0.08,-0.09,0.02,-0.02,-0.07,-0.02,-0.05,0.01,-0.07,0.14,-0.08,0.10,-0.08,0.05,-0.02,-0.05,-0.07,0.09,0.01,-0.02,0.09,-0.01,-0.02,-0.11,0.01,0.06,0.04,-0.04,-0.06,0.02,0.11,-0.12,0.05,0.03,-0.06,-0.04,-0.04,0.11,-0.10,-0.02,
770.00,-0.09,0.04,0.02,0.04,0.07,0.10,0.01,-0.21,0.05,0.11,0.09,-0.03,0.05,0.00,-0.11,0.04,0.04,0.06,0.06,0.03,0.04,-0.09,0.03,-0.07,-0.14,0.00,-0.04,0.04,-0.04,0.13,-0.05,0.03,-0.08,0.01,-0.03,-0.05,-0.08,0.03,-0.03,-0.10,0.06,-0.07,-0.01,-0.04,0.01,0.07,0.03,-0.05,-0.07,-0.01,0.08,-0.10,0.04,0.03,-0.03,-0.05,-0.02,0.06,-0.07,0.00,
771.00,-0.07,0.08,0.05,0.03,0.08,0.01,-0.06,-0.14,0.05,0.03,0.12,-0.02,0.06,0.04,-0.03,0.05,0.03,0.04,0.07,0.03,-0.04,-0.05,0.06,-0.05,-0.08,-0.01,-0.09,0.11,0.04,0.14,0.03,0.02,-0.05,0.02,-0.07,-0.06,-0.04,-0.03,-0.05,-0.06,0.04,-0.09,-0.04,-0.00,-0.01,0.06,-0.10,-0.07,-0.14,-0.06,0.13,-0.08,0.03,0.01,-0.03,0.02,-0.04,0.15,-0.03,-0.06,
772.00,-0.05,0.06,0.06,0.06,-0.03,-0.01,-0.05,-0.12,0.05,0.02,0.09,0.02,-0.00,0.03,0.08,0.02,0.02,-0.03,0.03,-0.02,-0.08,-0.08,0.00,0.03,-0.05,-0.11,-0.17,0.05,0.02,0.17,0.12,0.05,0.03,0.02,-0.03,-0.08,-0.11,-0.05,-0.06,-0.06,0.02,-0.11,-0.09,0.02,0.02,0.02,-0.19,-0.11,-0.11,-0.05,0.22,0.02,-0.02,0.06,-0.08,0.09,-0.05,0.12,-0.06,-0.00,
773.00,0.03,0.03,0.01,0.03,-0.02,0.00,-0.01,-0.11,0.05,0.01,0.02,-0.00,-0.04,-0.00,0.03,0.00,0.06,0.00,-0.04,0.04,-0.15,-0.03,-0.00,0.07,-0.01,-0.07,-0.11,-0.03,0.05,0.12,0.18,0.04,0.08,0.05,-0.01,-0.07,-0.09,-0.08,-0.09,-0.09,0.03,-0.12,-0.02,0.00,0.06,0.07,-0.21,-0.07,-0.12,-0.09,0.16,0.06,-0.06,0.08,-0.12,0.10,-0.06,0.05,-0.04,0.02,
774.00,0.02,0.09,0.03,0.00,-0.04,-0.02,-0.08,-0.07,0.00,0.05,-0.03,0.02,-0.03,-0.08,0.07,-0.01,0.06,-0.03,-0.02,0.06,-0.16,0.00,-0.04,0.13,0.11,-0.10,-0.09,0.00,0.02,0.04,0.16,0.04,0.00,0.00,-0.02,-0.09,-0.11,-0.00,-0.12,-0.03,0.02,-0.09,-0.02,-0.03,0.12,0.06,-0.20,-0.05,-0.15,-0.06,0.09,0.11,-0.04,0.05,-0.14,0.14,-0.05,0.03,0.02,-0.01,
775.00,0.04,0.07,0.06,0.01,-0.04,0.02,-0.04,0.02,-0.12,0.00,-0.04,-0.00,-0.00,-0.06,0.08,-0.05,0.04,-0.02,0.02,0.06,-0.05,0.00,-0.11,0.21,0.16,-0.11,-0.07,-0.01,-0.04,-0.00,0.08,0.04,-0.00,-0.03,-0.00,-0.06,-0.10,0.03,-0.14,-0.01,0.01,-0.03,-0.07,0.04,0.08,-0.00,-0.17,0.02,-0.11,-0.10,0.11,0.17,0.02,0.10,-0.14,0.13,-0.01,-0.02,0.07,-0.09,
776.00,0.03,0.11,0.03,-0.03,0.02,0.11,-0.03,0.08,-0.25,-0.02,-0.07,0.01,-0.03,-0.06,0.03,-0.05,0.03,-0.05,0.03,0.14,-0.03,-0.00,-0.13,0.24,0.08,-0.11,0.01,-0.00,-0.10,-0.04,-0.03,0.02,-0.05,-0.06,-0.06,0.01,-0.10,0.00,-0.11,-0.02,0.05,-0.00,0.03,0.11,0.10,0.04,-0.10,0.06,-0.00,-0.14,0.07,0.22,0.03,0.09,-0.16,0.20,0.01,-0.08,0.05,-0.05,
777.00,0.08,0.11,0.07,-0.03,0.13,0.13,0.04,0.08,-0.30,-0.05,-0.06,0.02,-0.06,-0.05,0.00,-0.04,0.03,-0.00,-0.01,0.19,0.02,-0.04,-0.07,0.18,0.05,-0.04,0.08,0.03,-0.11,-0.10,-0.12,0.02,0.01,0.04,-0.04,0.00,-0.05,0.10,-0.19,0.02,0.01,-0.05,0.06,0.12,0.08,-0.00,-0.04,0.08,0.08,-0.09,-0.00,0.13,0.00,0.11,-0.08,0.08,-0.00,-0.10,0.05,-0.09,
778.00,0.17,0.07,0.07,-0.08,0.06,0.18,0.16,0.06,-0.22,-0.07,-0.02,0.10,-0.04,-0.01,0.02,-0.08,-0.06,-0.03,-0.06,0.20,0.05,-0.08,-0.11,0.12,0.01,0.05,0.05,0.10,-0.08,-0.10,-0.12,0.02,-0.05,0.03,-0.11,-0.03,-0.09,0.08,-0.11,0.01,0.06,-0.01,-0.01,0.07,0.06,-0.06,-0.02,0.03,0.06,-0.02,-0.03,0.16,-0.01,0.07,-0.03,0.01,-0.03,-0.16,-0.01,-0.09,
779.00,0.16,0.03,0.08,-0.08,0.04,0.19,0.18,0.04,-0.26,-0.13,0.03,0.10,-0.10,-0.02,0.01,-0.07,-0.12,0.02,-0.08,0.17,0.03,-0.07,-0.06,0.05,-0.03,0.06,0.09,0.13,-0.07,-0.08,-0.15,0.01,-0.04,-0.01,-0.15,-0.05,-0.00,0.03,-0.06,0.01,0.09,-0.03,-0.01,0.06,0.05,-0.12,-0.05,0.05,0.07,-0.03,-0.03,0.02,-0.04,0.02,0.03,-0.03,-0.09,-0.16,-0.02,-0.06,
780.00,0.09,0.10,-0.01,-0.02,0.04,0.20,0.20,0.01,-0.09,-0.05,0.08,0.17,-0.02,-0.05,0.00,-0.02,-0.15,0.07,-0.14,0.13,0.02,-0.07,-0.03,0.01,-0.03,0.09,0.04,0.19,-0.10,-0.08,-0.12,0.06,-0.11,0.01,-0.12,-0.04,-0.01,0.01,-0.03,0.01,0.03,-0.05,0.05,0.04,0.02,-0.15,-0.03,0.03,0.05,0.01,-0.02,-0.07,-0.08,-0.06,-0.01,0.03,-0.07,-0.11,0.07,0.00,
781.00,0.07,0.05,-0.03,0.02,0.02,0.20,0.20,-0.02,0.02,-0.03,0.07,0.15,-0.03,0.00,0.02,0.03,-0.15,0.05,-0.12,0.05,0.05,-0.03,-0.02,0.07,0.05,0.08,-0.02,0.18,-0.03,-0.03,-0.12,0.18,-0.07,0.00,-0.05,-0.08,0.05,0.02,0.05,-0.05,-0.02,-0.15,0.02,-0.02,-0.02,-0.21,-0.03,0.01,0.05,0.00,0.05,-0.10,-0.10,-0.07,-0.02,-0.03,-0.05,-0.13,0.08,0.02,
782.00,0.03,0.01,-0.04,0.03,0.01,0.10,0.12,-0.06,0.06,-0.02,0.10,0.13,0.03,0.07,0.08,0.08,-0.13,0.05,-0.07,0.06,0.08,-0.03,-0.03,0.13,0.05,0.02,-0.04,0.12,0.02,0.00,-0.06,0.22,-0.13,0.02,-0.05,-0.07,0.06,-0.02,0.11,-0.06,0.02,-0.12,0.03,-0.02,0.00,-0.20,0.00,-0.05,0.09,0.02,0.10,-0.15,-0.02,-0.08,-0.05,-0.00,-0.05,-0.05,0.09,0.16,
783.00,-0.07,-0.04,-0.08,-0.02,-0.02,0.04,0.05,-0.09,0.07,-0.02,0.03,0.10,0.11,0.09,0.06,0.09,-0.10,-0.02,-0.01,0.03,0.08,0.02,0.01,0.15,0.03,0.02,-0.05,0.09,0.02,0.05,-0.01,0.17,-0.08,0.03,0.05,-0.02,0.13,-0.04,0.08,-0.12,-0.01,-0.14,0.06,0.03,0.02,-0.19,0.07,-0.05,0.08,-0.01,0.07,-0.08,-0.01,0.01,-0.01,0.00,-0.04,0.06,0.08,0.10,
784.00,-0.13,-0.09,-0.12,-0.05,-0.04,-0.02,-0.05,-0.13,0.16,0.01,-0.08,0.15,0.14,0.04,0.02,0.09,0.01,-0.05,-0.01,0.06,0.15,0.01,0.06,0.10,0.09,0.08,-0.07,0.02,0.12,0.04,0.11,0.14,-0.09,0.08,0.07,0.01,0.10,0.03,0.04,-0.09,-0.03,-0.08,0.05,-0.05,0.03,-0.13,0.17,0.01,0.09,-0.01,0.08,-0.05,-0.01,0.10,-0.04,-0.02,0.05,0.01,0.08,0.05,
